id,condition,question,actual_response,correct,correct_response,domain,response_time,session_num,original_stimulus,test_version,mr_difficulty,programming_difficulty,has_survey,is_mr,is_programming,adjusted_stimulus
04012,vertex,12,a,False,b,code,62.734188079833984,2,331,3,1,3,True,False,True,181
04012,vertex,13,a,True,a,tree,29.384634017944336,2,46,3,1,3,True,False,True,49
04012,vertex,14,b,True,b,tree,29.25009155273437,2,213,3,1,3,True,False,True,67
04012,vertex,15,a,True,a,tree,5.664286613464356,2,42,3,1,3,True,False,True,46
04012,vertex,16,a,True,a,list/array,10.465388298034668,2,4,3,1,3,True,False,True,4
04012,vertex,17,b,True,b,tree,26.017004013061523,2,33,3,1,3,True,False,True,38
04012,vertex,18,a,True,a,tree,23.3372745513916,2,49,3,1,3,True,False,True,52
04012,vertex,19,b,True,b,PSVT:R II,6.74224328994751,2,98,3,1,3,True,True,False,123
04012,vertex,20,a,True,a,PSVT:R II,4.486701965332031,2,93,3,1,3,True,True,False,118
04012,vertex,21,b,True,b,list/array,5.599046230316162,2,13,3,1,3,True,False,True,11
04012,vertex,22,b,True,b,code,12.741421699523926,2,127,3,1,3,True,False,True,152
04012,vertex,23,a,True,a,list/array,11.715771675109863,2,9,3,1,3,True,False,True,8
04012,vertex,24,b,True,b,code,29.26913070678711,2,128,3,1,3,True,False,True,153
04012,vertex,25,a,True,a,shepard-metzler,2.8822686672210693,2,83,3,1,3,True,True,False,108
04012,vertex,26,b,True,b,code,15.43109130859375,2,140,3,1,3,True,False,True,165
04012,vertex,27,a,True,a,list/array,8.491805076599121,2,22,3,1,3,True,False,True,19
04012,vertex,28,b,True,b,PSVT:R II,3.481658697128296,2,97,3,1,3,True,True,False,122
04012,vertex,29,b,True,b,code,17.57916831970215,2,315,3,1,3,True,False,True,176
04012,vertex,30,b,True,b,list/array,3.790881633758545,2,16,3,1,3,True,False,True,14
04012,vertex,31,b,True,b,PSVT:R II,6.667654514312744,2,105,3,1,3,True,True,False,130
04012,vertex,32,a,True,a,code,10.510284423828123,2,126,3,1,3,True,False,True,151
04012,vertex,33,b,True,b,PSVT:R II,22.64604949951172,2,101,3,1,3,True,True,False,126
04012,vertex,34,a,True,a,shepard-metzler,2.956453561782837,2,89,3,1,3,True,True,False,114
04012,vertex,35,b,True,b,shepard-metzler,3.910663604736328,2,73,3,1,3,True,True,False,100
04012,vertex,36,b,True,b,PSVT:R II,10.219267845153809,2,120,3,1,3,True,True,False,145
04012,vertex,37,b,True,b,code,35.564659118652344,2,137,3,1,3,True,False,True,162
04012,vertex,38,b,True,b,code,24.559572219848636,2,324,3,1,3,True,False,True,178
04012,vertex,39,a,True,a,list/array,9.41871738433838,2,23,3,1,3,True,False,True,20
04012,vertex,40,b,False,a,tree,14.78786849975586,2,303,3,1,3,True,False,True,71
04012,vertex,41,a,True,a,code,15.162074089050291,2,133,3,1,3,True,False,True,158
04012,vertex,42,a,False,b,tree,23.78095817565918,2,318,3,1,3,True,False,True,84
04012,vertex,43,b,True,b,tree,20.84414291381836,2,56,3,1,3,True,False,True,58
04012,vertex,44,a,True,a,tree,15.951699256896973,2,60,3,1,3,True,False,True,61
04012,vertex,45,b,True,b,tree,9.523626327514648,2,54,3,1,3,True,False,True,56
04012,vertex,46,b,True,b,PSVT:R II,14.01434326171875,2,113,3,1,3,True,True,False,138
04012,vertex,47,b,True,b,tree,14.162434577941896,2,312,3,1,3,True,False,True,80
04012,vertex,48,a,True,a,list/array,21.760225296020508,2,3,3,1,3,True,False,True,3
04012,vertex,49,b,True,b,tree,7.9594573974609375,2,38,3,1,3,True,False,True,42
04012,vertex,50,b,True,b,list/array,4.808347702026367,2,11,3,1,3,True,False,True,10
04012,vertex,51,b,True,b,list/array,3.996708393096924,2,206,3,1,3,True,False,True,30
04012,vertex,52,b,True,b,shepard-metzler,6.02940034866333,2,66,3,1,3,True,True,False,93
04012,vertex,53,a,True,a,list/array,31.465883255004883,2,330,3,1,3,True,False,True,35
04012,vertex,54,b,True,b,tree,10.506481170654297,2,59,3,1,3,True,False,True,60
04012,vertex,55,a,True,a,shepard-metzler,3.3065085411071777,2,82,3,1,3,True,True,False,107
04012,vertex,56,a,True,a,code,19.09455299377441,2,136,3,1,3,True,False,True,161
04012,vertex,57,b,True,b,tree,31.75388526916504,2,309,3,1,3,True,False,True,77
04012,vertex,58,b,True,b,code,18.603425979614254,2,130,3,1,3,True,False,True,155
04012,vertex,59,b,True,b,PSVT:R II,4.46937894821167,2,99,3,1,3,True,True,False,124
04012,vertex,60,a,True,a,code,8.950823783874512,2,131,3,1,3,True,False,True,156
32420,m1,0,a,True,a,code,63.31283187866211,1,333,1,1,3,True,False,True,183
32420,m1,1,b,True,b,code,34.6742057800293,1,142,1,1,3,True,False,True,167
32420,m1,2,b,False,a,list/array,31.2347412109375,1,328,1,1,3,True,False,True,33
32420,m1,3,b,True,b,shepard-metzler,7.8870368003845215,1,70,1,1,3,True,True,False,97
32420,m1,4,b,True,b,tree,9.6591215133667,1,304,1,1,3,True,False,True,72
32420,m1,5,a,True,a,shepard-metzler,11.332697868347168,1,85,1,1,3,True,True,False,110
32420,m1,6,b,True,b,list/array,9.66189956665039,1,7,1,1,3,True,False,True,7
32420,m1,7,b,True,b,code,27.78195571899414,1,125,1,1,3,True,False,True,150
32420,m1,8,b,True,b,PSVT:R II,7.117458343505859,1,100,1,1,3,True,True,False,125
32420,m1,9,b,False,a,list/array,22.518104553222656,1,27,1,1,3,True,False,True,23
32420,m1,10,b,True,b,code,15.70167636871338,1,123,1,1,3,True,False,True,148
32420,m1,11,b,True,b,PSVT:R II,12.170835494995115,1,104,1,1,3,True,True,False,129
32420,m1,12,b,True,b,PSVT:R II,11.806015014648438,1,94,1,1,3,True,True,False,119
32420,m1,13,b,True,b,list/array,40.00696563720703,1,15,1,1,3,True,False,True,13
32420,m1,14,b,False,a,tree,9.782279014587402,1,322,1,1,3,True,False,True,88
32420,m1,15,b,False,a,code,33.42580032348633,1,316,1,1,3,True,False,True,177
32420,m1,16,a,True,a,tree,12.454676628112791,1,212,1,1,3,True,False,True,66
32420,m1,17,b,False,a,list/array,2.689129590988159,1,24,1,1,3,True,False,True,21
32420,m1,18,b,True,b,tree,17.26380157470703,1,34,1,1,3,True,False,True,39
32420,m1,19,a,True,a,shepard-metzler,7.328745365142822,1,74,1,1,3,True,True,False,101
32420,m1,20,a,True,a,code,6.556184768676758,1,121,1,1,3,True,False,True,146
32420,m1,21,b,True,b,PSVT:R II,12.770779609680176,1,102,1,1,3,True,True,False,127
32420,m1,22,b,True,b,list/array,5.272226333618164,1,25,1,1,3,True,False,True,22
32420,m1,23,a,True,a,tree,19.66883850097656,1,214,1,1,3,True,False,True,68
32420,m1,24,b,True,b,list/array,16.43445587158203,1,19,1,1,3,True,False,True,17
32420,m1,25,a,True,a,shepard-metzler,4.239006519317627,1,63,1,1,3,True,True,False,90
32420,m1,26,a,True,a,tree,5.963423728942871,1,210,1,1,3,True,False,True,64
32420,m1,27,b,True,b,tree,31.25153160095215,1,55,1,1,3,True,False,True,57
32420,m1,28,b,True,b,tree,53.71439743041992,1,313,1,1,3,True,False,True,81
32420,m1,29,a,True,a,tree,24.007593154907227,1,310,1,1,3,True,False,True,78
32420,m1,30,a,True,a,code,27.019052505493164,1,139,1,1,3,True,False,True,164
32420,m1,31,a,True,a,tree,12.200794219970703,1,32,1,1,3,True,False,True,37
32420,m1,32,b,True,b,list/array,11.836844444274902,1,201,1,1,3,True,False,True,25
32420,m1,33,a,True,a,code,10.569787979125977,1,134,1,1,3,True,False,True,159
32420,m1,34,b,True,b,shepard-metzler,6.10613489151001,1,87,1,1,3,True,True,False,112
32420,m1,35,b,True,b,shepard-metzler,4.1346964836120605,1,81,1,1,3,True,True,False,106
32420,m1,36,b,True,b,code,8.138142585754395,1,122,1,1,3,True,False,True,147
32420,m1,37,b,False,a,list/array,4.440006732940674,1,10,1,1,3,True,False,True,9
32420,m1,38,a,True,a,tree,32.32488250732422,1,307,1,1,3,True,False,True,75
32420,m1,39,b,True,b,shepard-metzler,4.096312046051025,1,80,1,1,3,True,True,False,105
32420,m1,40,b,True,b,tree,10.43429946899414,1,52,1,1,3,True,False,True,54
32420,m1,41,a,True,a,tree,32.28944396972656,1,319,1,1,3,True,False,True,85
32420,m1,42,a,True,a,PSVT:R II,11.580202102661133,1,107,1,1,3,True,True,False,132
32420,m1,43,b,True,b,tree,12.64087200164795,1,31,1,1,3,True,False,True,36
32420,m1,44,a,True,a,shepard-metzler,3.0689501762390137,1,67,1,1,3,True,True,False,94
32420,m1,45,a,True,a,PSVT:R II,10.260416984558104,1,103,1,1,3,True,True,False,128
32420,m1,46,a,False,b,code,81.23103332519531,1,144,1,1,3,True,False,True,169
32420,m1,47,a,True,a,list/array,9.20510959625244,1,205,1,1,3,True,False,True,29
32420,m1,48,b,True,b,tree,12.668570518493652,1,45,1,1,3,True,False,True,48
32420,m1,49,a,False,b,list/array,5.005046367645264,1,6,1,1,3,True,False,True,6
32420,m1,50,b,True,b,list/array,32.8306884765625,1,18,1,1,3,True,False,True,16
32420,m1,51,a,True,a,shepard-metzler,3.902877807617188,1,69,1,1,3,True,True,False,96
32420,m1,52,b,True,b,code,6.018039226531982,1,148,1,1,3,True,False,True,173
32420,m1,53,a,True,a,PSVT:R II,18.385906219482425,1,92,1,1,3,True,True,False,117
32420,m1,54,b,True,b,code,13.67538070678711,1,326,1,1,3,True,False,True,180
32420,m1,55,a,True,a,code,10.995211601257324,1,124,1,1,3,True,False,True,149
32420,m1,56,a,True,a,shepard-metzler,4.985760688781738,1,90,1,1,3,True,True,False,115
32420,m1,57,a,True,a,PSVT:R II,10.21860408782959,1,95,1,1,3,True,True,False,120
32420,m1,58,b,True,b,tree,30.628246307373047,1,301,1,1,3,True,False,True,69
32420,m1,59,a,True,a,shepard-metzler,17.662086486816406,1,75,1,1,3,True,True,False,102
32420,m1,60,a,True,a,tree,36.07231903076172,1,47,1,1,3,True,False,True,50
32420,sma,0,b,True,b,tree,19.17312812805176,2,43,2,1,3,True,False,True,47
32420,sma,1,a,True,a,list/array,6.465652942657471,2,5,2,1,3,True,False,True,5
32420,sma,2,a,True,a,shepard-metzler,5.838874340057373,2,84,2,1,3,True,True,False,109
32420,sma,3,a,True,a,code,52.84465026855469,2,138,2,1,3,True,False,True,163
32420,sma,4,a,True,a,tree,16.813112258911133,2,37,2,1,3,True,False,True,41
32420,sma,5,b,True,b,shepard-metzler,4.093667984008789,2,71,2,1,3,True,True,False,98
32420,sma,6,a,False,b,PSVT:R II,8.778900146484375,2,112,2,1,3,True,True,False,137
32420,sma,7,b,True,b,PSVT:R II,16.91668128967285,2,115,2,1,3,True,True,False,140
32420,sma,8,b,True,b,tree,8.000693321228027,2,53,2,1,3,True,False,True,55
32420,sma,9,b,False,a,code,41.09569549560547,2,145,2,1,3,True,False,True,170
32420,sma,10,b,True,b,tree,14.40726089477539,2,305,2,1,3,True,False,True,73
32420,sma,11,a,False,b,list/array,5.329156875610352,2,20,2,1,3,True,False,True,18
32420,sma,12,b,True,b,shepard-metzler,4.234176158905029,2,65,2,1,3,True,True,False,92
32420,sma,13,a,True,a,list/array,7.268628120422363,2,29,2,1,3,True,False,True,24
32420,sma,14,b,True,b,list/array,8.61481761932373,2,17,2,1,3,True,False,True,15
32420,sma,15,b,True,b,code,39.32037353515625,2,332,2,1,3,True,False,True,182
32420,sma,16,b,True,b,tree,25.16609001159668,2,311,2,1,3,True,False,True,79
32420,sma,17,a,True,a,list/array,17.073530197143555,2,207,2,1,3,True,False,True,31
32420,sma,18,a,True,a,PSVT:R II,18.715660095214844,2,117,2,1,3,True,True,False,142
32420,sma,19,b,True,b,tree,29.92845726013184,2,323,2,1,3,True,False,True,89
32420,sma,20,b,True,b,tree,21.91085433959961,2,57,2,1,3,True,False,True,59
32420,sma,21,a,True,a,tree,12.26804256439209,2,211,2,1,3,True,False,True,65
32420,sma,22,a,True,a,tree,11.952910423278809,2,51,2,1,3,True,False,True,53
32420,sma,23,a,True,a,list/array,1.8580806255340576,2,203,2,1,3,True,False,True,27
32420,sma,24,b,True,b,PSVT:R II,11.616561889648438,2,116,2,1,3,True,True,False,141
32420,sma,25,b,True,b,shepard-metzler,15.660772323608398,2,77,2,1,3,True,True,False,104
32420,sma,26,a,True,a,code,23.18638229370117,2,149,2,1,3,True,False,True,174
32420,sma,27,b,True,b,tree,10.319992065429688,2,41,2,1,3,True,False,True,45
32420,sma,28,a,True,a,PSVT:R II,7.289140701293945,2,91,2,1,3,True,True,False,116
32420,sma,29,b,True,b,code,9.05405044555664,2,150,2,1,3,True,False,True,175
32420,sma,30,a,True,a,shepard-metzler,3.2991068363189697,2,68,2,1,3,True,True,False,95
32420,sma,31,a,True,a,code,20.479001998901367,2,143,2,1,3,True,False,True,168
32420,sma,32,a,True,a,PSVT:R II,21.532894134521484,2,109,2,1,3,True,True,False,134
32420,sma,33,a,True,a,PSVT:R II,11.847702026367188,2,108,2,1,3,True,True,False,133
32420,sma,34,b,True,b,code,25.919097900390625,2,132,2,1,3,True,False,True,157
32420,sma,35,a,True,a,code,12.961617469787598,2,129,2,1,3,True,False,True,154
32420,sma,36,b,True,b,shepard-metzler,4.842768669128418,2,88,2,1,3,True,True,False,113
32420,sma,37,b,True,b,tree,49.72204208374024,2,308,2,1,3,True,False,True,76
32420,sma,38,a,True,a,code,34.33213806152344,2,146,2,1,3,True,False,True,171
32420,sma,39,a,True,a,tree,42.639347076416016,2,302,2,1,3,True,False,True,70
32420,sma,40,a,True,a,PSVT:R II,21.4451847076416,2,110,2,1,3,True,True,False,135
32420,sma,41,a,True,a,PSVT:R II,25.436010360717773,2,119,2,1,3,True,True,False,144
32420,sma,42,b,True,b,tree,12.718975067138672,2,35,2,1,3,True,False,True,40
32420,sma,43,a,True,a,tree,18.00713348388672,2,39,2,1,3,True,False,True,43
32420,sma,44,a,True,a,PSVT:R II,13.231632232666016,2,111,2,1,3,True,True,False,136
32420,sma,45,b,True,b,list/array,13.398457527160645,2,329,2,1,3,True,False,True,34
32420,sma,46,a,True,a,shepard-metzler,5.696868419647217,2,64,2,1,3,True,True,False,91
32420,sma,47,b,True,b,list/array,12.93919563293457,2,204,2,1,3,True,False,True,28
32420,sma,48,b,False,a,code,24.58091926574707,2,325,2,1,3,True,False,True,179
32420,sma,49,a,True,a,tree,21.327585220336918,2,317,2,1,3,True,False,True,83
32420,sma,50,a,False,b,shepard-metzler,4.253033638000488,2,86,2,1,3,True,True,False,111
32420,sma,51,b,True,b,tree,22.936973571777344,2,40,2,1,3,True,False,True,44
32420,sma,52,b,True,b,PSVT:R II,10.423140525817873,2,106,2,1,3,True,True,False,131
32420,sma,53,b,True,b,code,12.450515747070312,2,135,2,1,3,True,False,True,160
32420,sma,54,b,True,b,code,15.424495697021484,2,141,2,1,3,True,False,True,166
32420,sma,55,b,True,b,list/array,1.8337492942810056,2,2,2,1,3,True,False,True,2
32420,sma,56,b,False,a,tree,11.063232421875,2,314,2,1,3,True,False,True,82
32420,sma,57,a,True,a,list/array,6.988227844238281,2,14,2,1,3,True,False,True,12
32420,sma,58,a,True,a,list/array,3.776888847351074,2,202,2,1,3,True,False,True,26
32420,sma,59,a,True,a,tree,9.713852882385254,2,48,2,1,3,True,False,True,51
32420,sma,60,b,False,a,tree,13.017951965332031,2,320,2,1,3,True,False,True,86
32420,vertex,0,b,True,b,code,44.70310592651367,0,331,3,2,4,True,False,True,181
32420,vertex,1,b,True,b,shepard-metzler,22.942110061645508,0,76,3,2,4,True,True,False,103
32420,vertex,2,a,True,a,list/array,12.205117225646973,0,23,3,2,4,True,False,True,20
32420,vertex,3,a,True,a,code,40.56767272949219,0,147,3,2,4,True,False,True,172
32420,vertex,4,a,False,b,PSVT:R II,10.52783203125,0,101,3,2,4,True,True,False,126
32420,vertex,5,b,True,b,code,29.26397132873535,0,315,3,2,4,True,False,True,176
32420,vertex,6,b,True,b,tree,66.09972381591797,0,309,3,2,4,True,False,True,77
32420,vertex,7,b,True,b,shepard-metzler,9.9273681640625,0,73,3,2,4,True,True,False,100
32420,vertex,8,a,False,b,list/array,25.15367126464844,0,327,3,2,4,True,False,True,32
32420,vertex,9,a,False,b,PSVT:R II,26.01890182495117,0,98,3,2,4,True,True,False,123
32420,vertex,10,a,False,b,code,45.12178039550781,0,324,3,2,4,True,False,True,178
32420,vertex,11,a,False,b,code,47.81012344360352,0,128,3,2,4,True,False,True,153
32420,vertex,12,b,True,b,shepard-metzler,6.1709818840026855,0,72,3,2,4,True,True,False,99
32420,vertex,13,a,True,a,tree,58.70981216430664,0,46,3,2,4,True,False,True,49
32420,vertex,14,b,True,b,tree,23.06916618347168,0,312,3,2,4,True,False,True,80
32420,vertex,15,b,False,a,tree,16.00556755065918,0,303,3,2,4,True,False,True,71
32420,vertex,16,a,True,a,code,20.072519302368164,0,131,3,2,4,True,False,True,156
32420,vertex,17,b,True,b,tree,41.35773849487305,0,306,3,2,4,True,False,True,74
32420,vertex,18,b,False,a,list/array,26.166059494018555,0,330,3,2,4,True,False,True,35
32420,vertex,19,b,True,b,code,35.10735321044922,0,127,3,2,4,True,False,True,152
32420,vertex,20,a,True,a,tree,22.8403434753418,0,208,3,2,4,True,False,True,62
32420,vertex,21,b,True,b,list/array,10.446938514709473,0,13,3,2,4,True,False,True,11
32420,vertex,22,a,True,a,list/array,9.807340621948242,0,1,3,2,4,True,False,True,1
32420,vertex,23,b,True,b,list/array,8.302411079406738,0,206,3,2,4,True,False,True,30
32420,vertex,24,b,True,b,code,34.6319465637207,0,140,3,2,4,True,False,True,165
32420,vertex,25,a,True,a,list/array,17.580047607421875,0,4,3,2,4,True,False,True,4
32420,vertex,26,b,True,b,tree,20.78616142272949,0,56,3,2,4,True,False,True,58
32420,vertex,27,b,True,b,PSVT:R II,15.610997200012209,0,113,3,2,4,True,True,False,138
32420,vertex,28,b,True,b,PSVT:R II,37.41967391967773,0,118,3,2,4,True,True,False,143
32420,vertex,29,a,True,a,code,33.25749206542969,0,133,3,2,4,True,False,True,158
32420,vertex,30,b,True,b,shepard-metzler,5.532994747161865,0,66,3,2,4,True,True,False,93
32420,vertex,31,a,False,b,PSVT:R II,13.39012622833252,0,97,3,2,4,True,True,False,122
32420,vertex,32,a,True,a,list/array,23.19429588317871,0,3,3,2,4,True,False,True,3
32420,vertex,33,a,True,a,list/array,62.94479751586914,0,9,3,2,4,True,False,True,8
32420,vertex,34,b,True,b,tree,17.583017349243164,0,33,3,2,4,True,False,True,38
32420,vertex,35,a,True,a,PSVT:R II,11.11127471923828,0,114,3,2,4,True,True,False,139
32420,vertex,36,a,False,b,list/array,3.798095703125,0,16,3,2,4,True,False,True,14
32420,vertex,37,b,True,b,code,35.87711334228516,0,137,3,2,4,True,False,True,162
32420,vertex,38,b,True,b,tree,27.67703056335449,0,54,3,2,4,True,False,True,56
32420,vertex,39,a,True,a,shepard-metzler,5.133998394012451,0,89,3,2,4,True,True,False,114
32420,vertex,40,b,True,b,list/array,10.103554725646973,0,11,3,2,4,True,False,True,10
32420,vertex,41,b,False,a,tree,17.850257873535156,0,321,3,2,4,True,False,True,87
32420,vertex,42,a,False,b,PSVT:R II,7.523800849914551,0,120,3,2,4,True,True,False,145
32420,vertex,43,a,True,a,shepard-metzler,5.535976886749268,0,82,3,2,4,True,True,False,107
32420,vertex,44,b,True,b,tree,7.178684234619141,0,209,3,2,4,True,False,True,63
32420,vertex,45,a,True,a,PSVT:R II,14.230216026306152,0,93,3,2,4,True,True,False,118
32420,vertex,46,b,True,b,tree,12.719416618347168,0,59,3,2,4,True,False,True,60
32420,vertex,47,a,True,a,shepard-metzler,5.393772125244141,0,83,3,2,4,True,True,False,108
32420,vertex,48,b,True,b,tree,9.551895141601562,0,213,3,2,4,True,False,True,67
32420,vertex,49,b,True,b,tree,14.240004539489746,0,38,3,2,4,True,False,True,42
32420,vertex,50,a,True,a,code,16.095563888549805,0,126,3,2,4,True,False,True,151
32420,vertex,51,a,False,b,tree,18.00536346435547,0,318,3,2,4,True,False,True,84
32420,vertex,52,a,True,a,tree,5.544668197631836,0,42,3,2,4,True,False,True,46
32420,vertex,53,b,True,b,PSVT:R II,8.31690502166748,0,99,3,2,4,True,True,False,124
32420,vertex,54,a,True,a,list/array,14.949563026428224,0,22,3,2,4,True,False,True,19
32420,vertex,55,a,True,a,tree,7.975840091705322,0,60,3,2,4,True,False,True,61
32420,vertex,56,a,True,a,code,16.729543685913086,0,136,3,2,4,True,False,True,161
32420,vertex,57,a,True,a,tree,12.313828468322754,0,49,3,2,4,True,False,True,52
32420,vertex,58,b,True,b,PSVT:R II,25.54962539672852,0,105,3,2,4,True,True,False,130
32420,vertex,59,b,True,b,code,22.262863159179688,0,130,3,2,4,True,False,True,155
32420,vertex,60,a,True,a,PSVT:R II,16.182043075561523,0,96,3,2,4,True,True,False,121
18602,m1,0,b,True,b,list/array,9.61268711090088,2,329,2,3,2,True,False,True,34
18602,m1,1,a,True,a,list/array,4.346982955932617,2,14,2,3,2,True,False,True,12
18602,m1,2,b,True,b,code,16.707693099975586,2,141,2,3,2,True,False,True,166
18602,m1,3,a,True,a,tree,15.07913303375244,2,302,2,3,2,True,False,True,70
18602,m1,4,a,True,a,code,8.30382251739502,2,143,2,3,2,True,False,True,168
18602,m1,5,a,True,a,list/array,16.617252349853516,2,207,2,3,2,True,False,True,31
18602,m1,6,a,True,a,list/array,9.616049766540527,2,29,2,3,2,True,False,True,24
18602,m1,7,b,True,b,shepard-metzler,2.705143928527832,2,71,2,3,2,True,True,False,98
18602,m1,8,a,True,a,list/array,2.8207924365997314,2,5,2,3,2,True,False,True,5
18602,m1,9,b,True,b,list/array,10.004542350769045,2,2,2,3,2,True,False,True,2
18602,m1,10,a,True,a,PSVT:R II,47.48040008544922,2,111,2,3,2,True,True,False,136
18602,m1,11,a,True,a,shepard-metzler,4.007776260375977,2,68,2,3,2,True,True,False,95
18602,m1,12,a,True,a,code,18.77781867980957,2,146,2,3,2,True,False,True,171
18602,m1,13,a,True,a,PSVT:R II,25.45814514160156,2,117,2,3,2,True,True,False,142
18602,m1,14,b,True,b,tree,10.994949340820312,2,305,2,3,2,True,False,True,73
18602,m1,15,b,True,b,code,6.753485202789307,2,150,2,3,2,True,False,True,175
18602,m1,16,a,True,a,tree,41.90038299560547,2,317,2,3,2,True,False,True,83
18602,m1,17,b,True,b,tree,29.374202728271484,2,311,2,3,2,True,False,True,79
18602,m1,18,a,True,a,tree,8.122869491577148,2,37,2,3,2,True,False,True,41
18602,m1,19,b,True,b,PSVT:R II,27.036056518554688,2,115,2,3,2,True,True,False,140
18602,m1,20,b,True,b,tree,13.156564712524414,2,35,2,3,2,True,False,True,40
18602,m1,21,b,True,b,tree,5.270060062408447,2,57,2,3,2,True,False,True,59
18602,m1,22,a,True,a,list/array,3.494992971420288,2,202,2,3,2,True,False,True,26
18602,m1,23,a,True,a,PSVT:R II,48.16872787475586,2,108,2,3,2,True,True,False,133
18602,m1,24,a,True,a,code,6.773829936981201,2,129,2,3,2,True,False,True,154
18602,m1,25,b,True,b,tree,4.936512470245361,2,53,2,3,2,True,False,True,55
18602,m1,26,b,True,b,code,16.7838134765625,2,332,2,3,2,True,False,True,182
18602,m1,27,a,True,a,code,47.93424224853516,2,325,2,3,2,True,False,True,179
18602,m1,28,b,True,b,PSVT:R II,106.29842376708984,2,116,2,3,2,True,True,False,141
18602,m1,29,a,True,a,tree,6.054560661315918,2,211,2,3,2,True,False,True,65
18602,m1,30,b,True,b,tree,30.96854591369629,2,308,2,3,2,True,False,True,76
18602,m1,31,b,False,a,code,20.11322784423828,2,138,2,3,2,True,False,True,163
18602,m1,32,a,True,a,code,22.99518585205078,2,149,2,3,2,True,False,True,174
18602,m1,33,b,True,b,code,6.586205005645752,2,135,2,3,2,True,False,True,160
18602,m1,34,b,True,b,shepard-metzler,4.404643535614014,2,86,2,3,2,True,True,False,111
18602,m1,35,b,True,b,tree,19.54829788208008,2,323,2,3,2,True,False,True,89
18602,m1,36,b,True,b,tree,8.628708839416504,2,41,2,3,2,True,False,True,45
18602,m1,37,b,True,b,tree,3.4603536128997803,2,43,2,3,2,True,False,True,47
18602,m1,38,a,True,a,shepard-metzler,2.3809540271759038,2,64,2,3,2,True,True,False,91
18602,m1,39,b,True,b,shepard-metzler,4.2630295753479,2,88,2,3,2,True,True,False,113
18602,m1,40,a,True,a,tree,8.157668113708496,2,51,2,3,2,True,False,True,53
18602,m1,41,a,True,a,PSVT:R II,30.418317794799805,2,119,2,3,2,True,True,False,144
18602,m1,42,a,True,a,code,13.850367546081545,2,145,2,3,2,True,False,True,170
18602,m1,43,b,True,b,tree,5.903482437133789,2,40,2,3,2,True,False,True,44
18602,m1,44,a,True,a,PSVT:R II,22.97443962097168,2,109,2,3,2,True,True,False,134
18602,m1,45,b,True,b,shepard-metzler,2.5080907344818115,2,65,2,3,2,True,True,False,92
18602,m1,46,a,True,a,tree,2.987372875213623,2,48,2,3,2,True,False,True,51
18602,m1,47,a,True,a,list/array,5.394367694854736,2,203,2,3,2,True,False,True,27
18602,m1,48,b,True,b,PSVT:R II,32.822731018066406,2,106,2,3,2,True,True,False,131
18602,m1,49,a,True,a,tree,50.73838806152344,2,314,2,3,2,True,False,True,82
18602,m1,50,b,True,b,list/array,5.846250057220459,2,20,2,3,2,True,False,True,18
18602,m1,51,a,True,a,tree,99.02964782714844,2,320,2,3,2,True,False,True,86
18602,m1,52,b,True,b,shepard-metzler,5.351028919219971,2,77,2,3,2,True,True,False,104
18602,m1,53,b,True,b,list/array,5.175747394561768,2,204,2,3,2,True,False,True,28
18602,m1,54,b,True,b,code,14.33680820465088,2,132,2,3,2,True,False,True,157
18602,m1,55,a,True,a,shepard-metzler,2.3415348529815674,2,84,2,3,2,True,True,False,109
18602,m1,56,a,True,a,tree,9.003308296203613,2,39,2,3,2,True,False,True,43
18602,m1,57,b,True,b,list/array,7.887594223022461,2,17,2,3,2,True,False,True,15
18602,m1,58,a,True,a,PSVT:R II,14.177886962890623,2,110,2,3,2,True,True,False,135
18602,m1,59,b,True,b,PSVT:R II,11.045990943908691,2,112,2,3,2,True,True,False,137
18602,m1,60,a,True,a,PSVT:R II,9.209595680236816,2,91,2,3,2,True,True,False,116
18602,sma,0,a,False,b,tree,12.51837921142578,0,301,1,4,3,True,False,True,69
18602,sma,1,b,True,b,code,16.750774383544922,0,144,1,4,3,True,False,True,169
18602,sma,2,a,True,a,tree,8.893455505371094,0,212,1,4,3,True,False,True,66
18602,sma,3,b,False,a,tree,43.61386489868164,0,307,1,4,3,True,False,True,75
18602,sma,4,b,True,b,code,6.767574310302734,0,122,1,4,3,True,False,True,147
18602,sma,5,a,True,a,list/array,13.539401054382324,0,24,1,4,3,True,False,True,21
18602,sma,6,b,True,b,list/array,23.321104049682617,0,15,1,4,3,True,False,True,13
18602,sma,7,b,True,b,tree,29.81512451171875,0,55,1,4,3,True,False,True,57
18602,sma,8,a,False,b,list/array,26.032617568969727,0,18,1,4,3,True,False,True,16
18602,sma,9,b,True,b,shepard-metzler,20.90753173828125,0,87,1,4,3,True,True,False,112
18602,sma,10,a,True,a,code,41.36085510253906,0,316,1,4,3,True,False,True,177
18602,sma,11,a,True,a,shepard-metzler,10.408286094665527,0,74,1,4,3,True,True,False,101
18602,sma,12,b,True,b,list/array,12.64559268951416,0,19,1,4,3,True,False,True,17
18602,sma,13,b,True,b,tree,7.605480670928955,0,34,1,4,3,True,False,True,39
18602,sma,14,a,True,a,tree,6.697519302368164,0,210,1,4,3,True,False,True,64
18602,sma,15,b,False,a,tree,37.44830703735352,0,310,1,4,3,True,False,True,78
18602,sma,16,a,True,a,tree,113.44379425048828,0,322,1,4,3,True,False,True,88
