id,condition,question,actual_response,correct,correct_response,domain,response_time,session_num,original_stimulus,test_version,mr_difficulty,programming_difficulty,has_survey,isMR,isProgramming,is_mr,is_programming,adjusted_stimulus
32420,Z,13,b,True,b,D,40.00696563720703,1,15,1,1,3,True,False,True,False,True,107
32420,Z,14,b,False,a,E,9.782279014587402,1,322,1,1,3,True,False,True,False,True,182
32420,Z,15,b,False,a,B,33.42580032348633,1,316,1,1,3,True,False,True,False,True,58
32420,Z,16,a,True,a,E,12.454676628112791,1,212,1,1,3,True,False,True,False,True,160
32420,Z,17,b,False,a,D,2.689129590988159,1,24,1,1,3,True,False,True,False,True,115
32420,Z,18,b,True,b,E,17.26380157470703,1,34,1,1,3,True,False,True,False,True,133
32420,Z,19,a,True,a,A,7.328745365142822,1,74,1,1,3,True,True,False,True,False,12
32420,Z,20,a,True,a,B,6.556184768676758,1,121,1,1,3,True,False,True,False,True,27
32420,Z,21,b,True,b,C,12.770779609680176,1,102,1,1,3,True,True,False,True,False,76
32420,Z,22,b,True,b,D,5.272226333618164,1,25,1,1,3,True,False,True,False,True,116
32420,Z,23,a,True,a,E,19.66883850097656,1,214,1,1,3,True,False,True,False,True,162
32420,Z,24,b,True,b,D,16.43445587158203,1,19,1,1,3,True,False,True,False,True,111
32420,Z,25,a,True,a,A,4.239006519317627,1,63,1,1,3,True,True,False,True,False,1
32420,Z,26,a,True,a,E,5.963423728942871,1,210,1,1,3,True,False,True,False,True,158
32420,Z,27,b,True,b,E,31.25153160095215,1,55,1,1,3,True,False,True,False,True,151
32420,Z,28,b,True,b,E,53.71439743041992,1,313,1,1,3,True,False,True,False,True,175
32420,Z,29,a,True,a,E,24.007593154907227,1,310,1,1,3,True,False,True,False,True,172
32420,Z,30,a,True,a,B,27.019052505493164,1,139,1,1,3,True,False,True,False,True,45
32420,Z,31,a,True,a,E,12.200794219970703,1,32,1,1,3,True,False,True,False,True,131
32420,Z,32,b,True,b,D,11.836844444274902,1,201,1,1,3,True,False,True,False,True,119
32420,Z,33,a,True,a,B,10.569787979125977,1,134,1,1,3,True,False,True,False,True,40
32420,Z,34,b,True,b,A,6.10613489151001,1,87,1,1,3,True,True,False,True,False,23
32420,Z,35,b,True,b,A,4.1346964836120605,1,81,1,1,3,True,True,False,True,False,17
32420,Z,36,b,True,b,B,8.138142585754395,1,122,1,1,3,True,False,True,False,True,28
32420,Z,37,b,False,a,D,4.440006732940674,1,10,1,1,3,True,False,True,False,True,103
32420,Z,38,a,True,a,E,32.32488250732422,1,307,1,1,3,True,False,True,False,True,169
32420,Z,39,b,True,b,A,4.096312046051025,1,80,1,1,3,True,True,False,True,False,16
32420,Z,40,b,True,b,E,10.43429946899414,1,52,1,1,3,True,False,True,False,True,148
32420,Z,41,a,True,a,E,32.28944396972656,1,319,1,1,3,True,False,True,False,True,179
32420,Z,42,a,True,a,C,11.580202102661133,1,107,1,1,3,True,True,False,True,False,81
32420,Z,43,b,True,b,E,12.64087200164795,1,31,1,1,3,True,False,True,False,True,130
32420,Z,44,a,True,a,A,3.0689501762390137,1,67,1,1,3,True,True,False,True,False,5
32420,Z,45,a,True,a,C,10.260416984558104,1,103,1,1,3,True,True,False,True,False,77
32420,Z,46,a,False,b,B,81.23103332519531,1,144,1,1,3,True,False,True,False,True,50
32420,Z,47,a,True,a,D,9.20510959625244,1,205,1,1,3,True,False,True,False,True,123
32420,Z,48,b,True,b,E,12.668570518493652,1,45,1,1,3,True,False,True,False,True,142
32420,Z,49,a,False,b,D,5.005046367645264,1,6,1,1,3,True,False,True,False,True,100
32420,Z,50,b,True,b,D,32.8306884765625,1,18,1,1,3,True,False,True,False,True,110
32420,Z,51,a,True,a,A,3.902877807617188,1,69,1,1,3,True,True,False,True,False,7
32420,Z,52,b,True,b,B,6.018039226531982,1,148,1,1,3,True,False,True,False,True,54
32420,Z,53,a,True,a,C,18.385906219482425,1,92,1,1,3,True,True,False,True,False,66
32420,Z,54,b,True,b,B,13.67538070678711,1,326,1,1,3,True,False,True,False,True,61
32420,Z,55,a,True,a,B,10.995211601257324,1,124,1,1,3,True,False,True,False,True,30
32420,Z,56,a,True,a,A,4.985760688781738,1,90,1,1,3,True,True,False,True,False,26
32420,Z,57,a,True,a,C,10.21860408782959,1,95,1,1,3,True,True,False,True,False,69
32420,Z,58,b,True,b,E,30.628246307373047,1,301,1,1,3,True,False,True,False,True,163
32420,Z,59,a,True,a,A,17.662086486816406,1,75,1,1,3,True,True,False,True,False,13
32420,Z,60,a,True,a,E,36.07231903076172,1,47,1,1,3,True,False,True,False,True,144
32420,Y,0,b,True,b,E,19.17312812805176,2,43,2,1,3,True,False,True,False,True,141
32420,Y,1,a,True,a,D,6.465652942657471,2,5,2,1,3,True,False,True,False,True,99
32420,Y,2,a,True,a,A,5.838874340057373,2,84,2,1,3,True,True,False,True,False,20
32420,Y,3,a,True,a,B,52.84465026855469,2,138,2,1,3,True,False,True,False,True,44
32420,Y,4,a,True,a,E,16.813112258911133,2,37,2,1,3,True,False,True,False,True,135
32420,Y,5,b,True,b,A,4.093667984008789,2,71,2,1,3,True,True,False,True,False,9
32420,Y,6,a,False,b,C,8.778900146484375,2,112,2,1,3,True,True,False,True,False,86
32420,Y,7,b,True,b,C,16.91668128967285,2,115,2,1,3,True,True,False,True,False,89
32420,Y,8,b,True,b,E,8.000693321228027,2,53,2,1,3,True,False,True,False,True,149
32420,Y,9,b,False,a,B,41.09569549560547,2,145,2,1,3,True,False,True,False,True,51
32420,Y,10,b,True,b,E,14.40726089477539,2,305,2,1,3,True,False,True,False,True,167
32420,Y,11,a,False,b,D,5.329156875610352,2,20,2,1,3,True,False,True,False,True,112
32420,Y,12,b,True,b,A,4.234176158905029,2,65,2,1,3,True,True,False,True,False,3
32420,Y,13,a,True,a,D,7.268628120422363,2,29,2,1,3,True,False,True,False,True,118
32420,Y,14,b,True,b,D,8.61481761932373,2,17,2,1,3,True,False,True,False,True,109
32420,Y,15,b,True,b,B,39.32037353515625,2,332,2,1,3,True,False,True,False,True,63
32420,Y,16,b,True,b,E,25.16609001159668,2,311,2,1,3,True,False,True,False,True,173
32420,Y,17,a,True,a,D,17.073530197143555,2,207,2,1,3,True,False,True,False,True,125
32420,Y,18,a,True,a,C,18.715660095214844,2,117,2,1,3,True,True,False,True,False,91
32420,Y,19,b,True,b,E,29.92845726013184,2,323,2,1,3,True,False,True,False,True,183
32420,Y,20,b,True,b,E,21.91085433959961,2,57,2,1,3,True,False,True,False,True,153
32420,Y,21,a,True,a,E,12.26804256439209,2,211,2,1,3,True,False,True,False,True,159
32420,Y,22,a,True,a,E,11.952910423278809,2,51,2,1,3,True,False,True,False,True,147
32420,Y,23,a,True,a,D,1.8580806255340576,2,203,2,1,3,True,False,True,False,True,121
32420,Y,24,b,True,b,C,11.616561889648438,2,116,2,1,3,True,True,False,True,False,90
32420,Y,25,b,True,b,A,15.660772323608398,2,77,2,1,3,True,True,False,True,False,15
32420,Y,26,a,True,a,B,23.18638229370117,2,149,2,1,3,True,False,True,False,True,55
32420,Y,27,b,True,b,E,10.319992065429688,2,41,2,1,3,True,False,True,False,True,139
32420,Y,28,a,True,a,C,7.289140701293945,2,91,2,1,3,True,True,False,True,False,65
32420,Y,29,b,True,b,B,9.05405044555664,2,150,2,1,3,True,False,True,False,True,56
32420,Y,30,a,True,a,A,3.2991068363189697,2,68,2,1,3,True,True,False,True,False,6
32420,Y,31,a,True,a,B,20.479001998901367,2,143,2,1,3,True,False,True,False,True,49
32420,Y,32,a,True,a,C,21.532894134521484,2,109,2,1,3,True,True,False,True,False,83
32420,Y,33,a,True,a,C,11.847702026367188,2,108,2,1,3,True,True,False,True,False,82
32420,Y,34,b,True,b,B,25.919097900390625,2,132,2,1,3,True,False,True,False,True,38
32420,Y,35,a,True,a,B,12.961617469787598,2,129,2,1,3,True,False,True,False,True,35
32420,Y,36,b,True,b,A,4.842768669128418,2,88,2,1,3,True,True,False,True,False,24
32420,Y,37,b,True,b,E,49.72204208374024,2,308,2,1,3,True,False,True,False,True,170
32420,Y,38,a,True,a,B,34.33213806152344,2,146,2,1,3,True,False,True,False,True,52
32420,Y,39,a,True,a,E,42.639347076416016,2,302,2,1,3,True,False,True,False,True,164
32420,Y,40,a,True,a,C,21.4451847076416,2,110,2,1,3,True,True,False,True,False,84
32420,Y,41,a,True,a,C,25.436010360717773,2,119,2,1,3,True,True,False,True,False,93
32420,Y,42,b,True,b,E,12.718975067138672,2,35,2,1,3,True,False,True,False,True,134
32420,Y,43,a,True,a,E,18.00713348388672,2,39,2,1,3,True,False,True,False,True,137
32420,Y,44,a,True,a,C,13.231632232666016,2,111,2,1,3,True,True,False,True,False,85
32420,Y,45,b,True,b,D,13.398457527160645,2,329,2,1,3,True,False,True,False,True,128
32420,Y,46,a,True,a,A,5.696868419647217,2,64,2,1,3,True,True,False,True,False,2
32420,Y,47,b,True,b,D,12.93919563293457,2,204,2,1,3,True,False,True,False,True,122
32420,Y,48,b,False,a,B,24.58091926574707,2,325,2,1,3,True,False,True,False,True,60
32420,Y,49,a,True,a,E,21.327585220336918,2,317,2,1,3,True,False,True,False,True,177
32420,Y,50,a,False,b,A,4.253033638000488,2,86,2,1,3,True,True,False,True,False,22
32420,Y,51,b,True,b,E,22.936973571777344,2,40,2,1,3,True,False,True,False,True,138
32420,Y,52,b,True,b,C,10.423140525817873,2,106,2,1,3,True,True,False,True,False,80
32420,Y,53,b,True,b,B,12.450515747070312,2,135,2,1,3,True,False,True,False,True,41
32420,Y,54,b,True,b,B,15.424495697021484,2,141,2,1,3,True,False,True,False,True,47
32420,Y,55,b,True,b,D,1.8337492942810056,2,2,2,1,3,True,False,True,False,True,96
32420,Y,56,b,False,a,E,11.063232421875,2,314,2,1,3,True,False,True,False,True,176
32420,Y,57,a,True,a,D,6.988227844238281,2,14,2,1,3,True,False,True,False,True,106
32420,Y,58,a,True,a,D,3.776888847351074,2,202,2,1,3,True,False,True,False,True,120
32420,Y,59,a,True,a,E,9.713852882385254,2,48,2,1,3,True,False,True,False,True,145
32420,Y,60,b,False,a,E,13.017951965332031,2,320,2,1,3,True,False,True,False,True,180
32420,X,0,b,True,b,B,44.70310592651367,0,331,3,2,4,True,False,True,False,True,62
32420,X,1,b,True,b,A,22.942110061645508,0,76,3,2,4,True,True,False,True,False,14
32420,X,2,a,True,a,D,12.205117225646973,0,23,3,2,4,True,False,True,False,True,114
32420,X,3,a,True,a,B,40.56767272949219,0,147,3,2,4,True,False,True,False,True,53
32420,X,4,a,False,b,C,10.52783203125,0,101,3,2,4,True,True,False,True,False,75
32420,X,5,b,True,b,B,29.26397132873535,0,315,3,2,4,True,False,True,False,True,57
32420,X,6,b,True,b,E,66.09972381591797,0,309,3,2,4,True,False,True,False,True,171
32420,X,7,b,True,b,A,9.9273681640625,0,73,3,2,4,True,True,False,True,False,11
32420,X,8,a,False,b,D,25.15367126464844,0,327,3,2,4,True,False,True,False,True,126
32420,X,9,a,False,b,C,26.01890182495117,0,98,3,2,4,True,True,False,True,False,72
32420,X,10,a,False,b,B,45.12178039550781,0,324,3,2,4,True,False,True,False,True,59
32420,X,11,a,False,b,B,47.81012344360352,0,128,3,2,4,True,False,True,False,True,34
32420,X,12,b,True,b,A,6.1709818840026855,0,72,3,2,4,True,True,False,True,False,10
32420,X,13,a,True,a,E,58.70981216430664,0,46,3,2,4,True,False,True,False,True,143
32420,X,14,b,True,b,E,23.06916618347168,0,312,3,2,4,True,False,True,False,True,174
32420,X,15,b,False,a,E,16.00556755065918,0,303,3,2,4,True,False,True,False,True,165
32420,X,16,a,True,a,B,20.072519302368164,0,131,3,2,4,True,False,True,False,True,37
32420,X,17,b,True,b,E,41.35773849487305,0,306,3,2,4,True,False,True,False,True,168
32420,X,18,b,False,a,D,26.166059494018555,0,330,3,2,4,True,False,True,False,True,129
32420,X,19,b,True,b,B,35.10735321044922,0,127,3,2,4,True,False,True,False,True,33
32420,X,20,a,True,a,E,22.8403434753418,0,208,3,2,4,True,False,True,False,True,156
32420,X,21,b,True,b,D,10.446938514709473,0,13,3,2,4,True,False,True,False,True,105
32420,X,22,a,True,a,D,9.807340621948242,0,1,3,2,4,True,False,True,False,True,95
32420,X,23,b,True,b,D,8.302411079406738,0,206,3,2,4,True,False,True,False,True,124
32420,X,24,b,True,b,B,34.6319465637207,0,140,3,2,4,True,False,True,False,True,46
32420,X,25,a,True,a,D,17.580047607421875,0,4,3,2,4,True,False,True,False,True,98
32420,X,26,b,True,b,E,20.78616142272949,0,56,3,2,4,True,False,True,False,True,152
32420,X,27,b,True,b,C,15.610997200012209,0,113,3,2,4,True,True,False,True,False,87
32420,X,28,b,True,b,C,37.41967391967773,0,118,3,2,4,True,True,False,True,False,92
32420,X,29,a,True,a,B,33.25749206542969,0,133,3,2,4,True,False,True,False,True,39
32420,X,30,b,True,b,A,5.532994747161865,0,66,3,2,4,True,True,False,True,False,4
32420,X,31,a,False,b,C,13.39012622833252,0,97,3,2,4,True,True,False,True,False,71
32420,X,32,a,True,a,D,23.19429588317871,0,3,3,2,4,True,False,True,False,True,97
32420,X,33,a,True,a,D,62.94479751586914,0,9,3,2,4,True,False,True,False,True,102
32420,X,34,b,True,b,E,17.583017349243164,0,33,3,2,4,True,False,True,False,True,132
32420,X,35,a,True,a,C,11.11127471923828,0,114,3,2,4,True,True,False,True,False,88
32420,X,36,a,False,b,D,3.798095703125,0,16,3,2,4,True,False,True,False,True,108
32420,X,37,b,True,b,B,35.87711334228516,0,137,3,2,4,True,False,True,False,True,43
32420,X,38,b,True,b,E,27.67703056335449,0,54,3,2,4,True,False,True,False,True,150
32420,X,39,a,True,a,A,5.133998394012451,0,89,3,2,4,True,True,False,True,False,25
32420,X,40,b,True,b,D,10.103554725646973,0,11,3,2,4,True,False,True,False,True,104
32420,X,41,b,False,a,E,17.850257873535156,0,321,3,2,4,True,False,True,False,True,181
32420,X,42,a,False,b,C,7.523800849914551,0,120,3,2,4,True,True,False,True,False,94
32420,X,43,a,True,a,A,5.535976886749268,0,82,3,2,4,True,True,False,True,False,18
32420,X,44,b,True,b,E,7.178684234619141,0,209,3,2,4,True,False,True,False,True,157
32420,X,45,a,True,a,C,14.230216026306152,0,93,3,2,4,True,True,False,True,False,67
32420,X,46,b,True,b,E,12.719416618347168,0,59,3,2,4,True,False,True,False,True,154
32420,X,47,a,True,a,A,5.393772125244141,0,83,3,2,4,True,True,False,True,False,19
32420,X,48,b,True,b,E,9.551895141601562,0,213,3,2,4,True,False,True,False,True,161
32420,X,49,b,True,b,E,14.240004539489746,0,38,3,2,4,True,False,True,False,True,136
32420,X,50,a,True,a,B,16.095563888549805,0,126,3,2,4,True,False,True,False,True,32
32420,X,51,a,False,b,E,18.00536346435547,0,318,3,2,4,True,False,True,False,True,178
32420,X,52,a,True,a,E,5.544668197631836,0,42,3,2,4,True,False,True,False,True,140
32420,X,53,b,True,b,C,8.31690502166748,0,99,3,2,4,True,True,False,True,False,73
32420,X,54,a,True,a,D,14.949563026428224,0,22,3,2,4,True,False,True,False,True,113
32420,X,55,a,True,a,E,7.975840091705322,0,60,3,2,4,True,False,True,False,True,155
32420,X,56,a,True,a,B,16.729543685913086,0,136,3,2,4,True,False,True,False,True,42
32420,X,57,a,True,a,E,12.313828468322754,0,49,3,2,4,True,False,True,False,True,146
32420,X,58,b,True,b,C,25.54962539672852,0,105,3,2,4,True,True,False,True,False,79
32420,X,59,b,True,b,B,22.262863159179688,0,130,3,2,4,True,False,True,False,True,36
32420,X,60,a,True,a,C,16.182043075561523,0,96,3,2,4,True,True,False,True,False,70
18602,Z,0,b,True,b,D,9.61268711090088,2,329,2,3,2,True,False,True,False,True,128
18602,Z,1,a,True,a,D,4.346982955932617,2,14,2,3,2,True,False,True,False,True,106
18602,Z,2,b,True,b,B,16.707693099975586,2,141,2,3,2,True,False,True,False,True,47
18602,Z,3,a,True,a,E,15.07913303375244,2,302,2,3,2,True,False,True,False,True,164
18602,Z,4,a,True,a,B,8.30382251739502,2,143,2,3,2,True,False,True,False,True,49
18602,Z,5,a,True,a,D,16.617252349853516,2,207,2,3,2,True,False,True,False,True,125
18602,Z,6,a,True,a,D,9.616049766540527,2,29,2,3,2,True,False,True,False,True,118
18602,Z,7,b,True,b,A,2.705143928527832,2,71,2,3,2,True,True,False,True,False,9
18602,Z,8,a,True,a,D,2.8207924365997314,2,5,2,3,2,True,False,True,False,True,99
18602,Z,9,b,True,b,D,10.004542350769045,2,2,2,3,2,True,False,True,False,True,96
18602,Z,10,a,True,a,C,47.48040008544922,2,111,2,3,2,True,True,False,True,False,85
18602,Z,11,a,True,a,A,4.007776260375977,2,68,2,3,2,True,True,False,True,False,6
18602,Z,12,a,True,a,B,18.77781867980957,2,146,2,3,2,True,False,True,False,True,52
18602,Z,13,a,True,a,C,25.45814514160156,2,117,2,3,2,True,True,False,True,False,91
18602,Z,14,b,True,b,E,10.994949340820312,2,305,2,3,2,True,False,True,False,True,167
18602,Z,15,b,True,b,B,6.753485202789307,2,150,2,3,2,True,False,True,False,True,56
18602,Z,16,a,True,a,E,41.90038299560547,2,317,2,3,2,True,False,True,False,True,177
18602,Z,17,b,True,b,E,29.374202728271484,2,311,2,3,2,True,False,True,False,True,173
18602,Z,18,a,True,a,E,8.122869491577148,2,37,2,3,2,True,False,True,False,True,135
18602,Z,19,b,True,b,C,27.036056518554688,2,115,2,3,2,True,True,False,True,False,89
18602,Z,20,b,True,b,E,13.156564712524414,2,35,2,3,2,True,False,True,False,True,134
18602,Z,21,b,True,b,E,5.270060062408447,2,57,2,3,2,True,False,True,False,True,153
18602,Z,22,a,True,a,D,3.494992971420288,2,202,2,3,2,True,False,True,False,True,120
18602,Z,23,a,True,a,C,48.16872787475586,2,108,2,3,2,True,True,False,True,False,82
18602,Z,24,a,True,a,B,6.773829936981201,2,129,2,3,2,True,False,True,False,True,35
18602,Z,25,b,True,b,E,4.936512470245361,2,53,2,3,2,True,False,True,False,True,149
18602,Z,26,b,True,b,B,16.7838134765625,2,332,2,3,2,True,False,True,False,True,63
18602,Z,27,a,True,a,B,47.93424224853516,2,325,2,3,2,True,False,True,False,True,60
18602,Z,28,b,True,b,C,106.29842376708984,2,116,2,3,2,True,True,False,True,False,90
18602,Z,29,a,True,a,E,6.054560661315918,2,211,2,3,2,True,False,True,False,True,159
18602,Z,30,b,True,b,E,30.96854591369629,2,308,2,3,2,True,False,True,False,True,170
18602,Z,31,b,False,a,B,20.11322784423828,2,138,2,3,2,True,False,True,False,True,44
18602,Z,32,a,True,a,B,22.99518585205078,2,149,2,3,2,True,False,True,False,True,55
18602,Z,33,b,True,b,B,6.586205005645752,2,135,2,3,2,True,False,True,False,True,41
18602,Z,34,b,True,b,A,4.404643535614014,2,86,2,3,2,True,True,False,True,False,22
18602,Z,35,b,True,b,E,19.54829788208008,2,323,2,3,2,True,False,True,False,True,183
18602,Z,36,b,True,b,E,8.628708839416504,2,41,2,3,2,True,False,True,False,True,139
18602,Z,37,b,True,b,E,3.4603536128997803,2,43,2,3,2,True,False,True,False,True,141
18602,Z,38,a,True,a,A,2.3809540271759038,2,64,2,3,2,True,True,False,True,False,2
18602,Z,39,b,True,b,A,4.2630295753479,2,88,2,3,2,True,True,False,True,False,24
18602,Z,40,a,True,a,E,8.157668113708496,2,51,2,3,2,True,False,True,False,True,147
18602,Z,41,a,True,a,C,30.418317794799805,2,119,2,3,2,True,True,False,True,False,93
18602,Z,42,a,True,a,B,13.850367546081545,2,145,2,3,2,True,False,True,False,True,51
18602,Z,43,b,True,b,E,5.903482437133789,2,40,2,3,2,True,False,True,False,True,138
18602,Z,44,a,True,a,C,22.97443962097168,2,109,2,3,2,True,True,False,True,False,83
18602,Z,45,b,True,b,A,2.5080907344818115,2,65,2,3,2,True,True,False,True,False,3
18602,Z,46,a,True,a,E,2.987372875213623,2,48,2,3,2,True,False,True,False,True,145
18602,Z,47,a,True,a,D,5.394367694854736,2,203,2,3,2,True,False,True,False,True,121
18602,Z,48,b,True,b,C,32.822731018066406,2,106,2,3,2,True,True,False,True,False,80
18602,Z,49,a,True,a,E,50.73838806152344,2,314,2,3,2,True,False,True,False,True,176
18602,Z,50,b,True,b,D,5.846250057220459,2,20,2,3,2,True,False,True,False,True,112
18602,Z,51,a,True,a,E,99.02964782714844,2,320,2,3,2,True,False,True,False,True,180
18602,Z,52,b,True,b,A,5.351028919219971,2,77,2,3,2,True,True,False,True,False,15
18602,Z,53,b,True,b,D,5.175747394561768,2,204,2,3,2,True,False,True,False,True,122
18602,Z,54,b,True,b,B,14.33680820465088,2,132,2,3,2,True,False,True,False,True,38
18602,Z,55,a,True,a,A,2.3415348529815674,2,84,2,3,2,True,True,False,True,False,20
18602,Z,56,a,True,a,E,9.003308296203613,2,39,2,3,2,True,False,True,False,True,137
18602,Z,57,b,True,b,D,7.887594223022461,2,17,2,3,2,True,False,True,False,True,109
18602,Z,58,a,True,a,C,14.177886962890623,2,110,2,3,2,True,True,False,True,False,84
18602,Z,59,b,True,b,C,11.045990943908691,2,112,2,3,2,True,True,False,True,False,86
18602,Z,60,a,True,a,C,9.209595680236816,2,91,2,3,2,True,True,False,True,False,65
18602,Y,0,a,False,b,E,12.51837921142578,0,301,1,4,3,True,False,True,False,True,163
18602,Y,1,b,True,b,B,16.750774383544922,0,144,1,4,3,True,False,True,False,True,50
18602,Y,2,a,True,a,E,8.893455505371094,0,212,1,4,3,True,False,True,False,True,160
18602,Y,3,b,False,a,E,43.61386489868164,0,307,1,4,3,True,False,True,False,True,169
18602,Y,4,b,True,b,B,6.767574310302734,0,122,1,4,3,True,False,True,False,True,28
18602,Y,5,a,True,a,D,13.539401054382324,0,24,1,4,3,True,False,True,False,True,115
18602,Y,6,b,True,b,D,23.321104049682617,0,15,1,4,3,True,False,True,False,True,107
18602,Y,7,b,True,b,E,29.81512451171875,0,55,1,4,3,True,False,True,False,True,151
18602,Y,8,a,False,b,D,26.032617568969727,0,18,1,4,3,True,False,True,False,True,110
18602,Y,9,b,True,b,A,20.90753173828125,0,87,1,4,3,True,True,False,True,False,23
18602,Y,10,a,True,a,B,41.36085510253906,0,316,1,4,3,True,False,True,False,True,58
18602,Y,11,a,True,a,A,10.408286094665527,0,74,1,4,3,True,True,False,True,False,12
18602,Y,12,b,True,b,D,12.64559268951416,0,19,1,4,3,True,False,True,False,True,111
18602,Y,13,b,True,b,E,7.605480670928955,0,34,1,4,3,True,False,True,False,True,133
18602,Y,14,a,True,a,E,6.697519302368164,0,210,1,4,3,True,False,True,False,True,158
18602,Y,15,b,False,a,E,37.44830703735352,0,310,1,4,3,True,False,True,False,True,172
18602,Y,16,a,True,a,E,113.44379425048828,0,322,1,4,3,True,False,True,False,True,182
18602,Y,17,b,True,b,E,18.278369903564453,0,313,1,4,3,True,False,True,False,True,175
18602,Y,18,b,True,b,B,28.73521041870117,0,326,1,4,3,True,False,True,False,True,61
18602,Y,19,a,True,a,D,13.436866760253906,0,27,1,4,3,True,False,True,False,True,117
18602,Y,20,a,True,a,C,38.48807907104492,0,107,1,4,3,True,True,False,True,False,81
18602,Y,21,a,True,a,A,9.928077697753906,0,63,1,4,3,True,True,False,True,False,1
18602,Y,22,b,True,b,B,13.24468994140625,0,142,1,4,3,True,False,True,False,True,48
18602,Y,23,b,True,b,D,11.887069702148438,0,7,1,4,3,True,False,True,False,True,101
18602,Y,24,a,True,a,C,58.38960266113281,0,92,1,4,3,True,True,False,True,False,66
18602,Y,25,b,True,b,B,11.129992485046388,0,123,1,4,3,True,False,True,False,True,29
18602,Y,26,a,True,a,B,5.628434658050537,0,124,1,4,3,True,False,True,False,True,30
18602,Y,27,b,True,b,D,14.60984230041504,0,201,1,4,3,True,False,True,False,True,119
18602,Y,28,b,True,b,E,12.583900451660156,0,304,1,4,3,True,False,True,False,True,166
18602,Y,29,b,True,b,A,8.104211807250977,0,70,1,4,3,True,True,False,True,False,8
18602,Y,30,b,True,b,A,4.934577941894531,0,80,1,4,3,True,True,False,True,False,16
18602,Y,31,a,True,a,B,33.8853645324707,0,333,1,4,3,True,False,True,False,True,64
18602,Y,32,b,True,b,A,2.063563823699951,0,81,1,4,3,True,True,False,True,False,17
18602,Y,33,b,True,b,C,17.333297729492188,0,104,1,4,3,True,True,False,True,False,78
18602,Y,34,a,True,a,D,5.862528324127197,0,205,1,4,3,True,False,True,False,True,123
18602,Y,35,b,True,b,D,8.09017276763916,0,6,1,4,3,True,False,True,False,True,100
18602,Y,36,b,True,b,C,77.96985626220703,0,100,1,4,3,True,True,False,True,False,74
18602,Y,37,a,True,a,E,9.726696968078612,0,47,1,4,3,True,False,True,False,True,144
18602,Y,38,a,True,a,E,5.851455211639404,0,214,1,4,3,True,False,True,False,True,162
18602,Y,39,b,True,b,D,4.984368324279785,0,25,1,4,3,True,False,True,False,True,116
18602,Y,40,a,True,a,E,19.117305755615234,0,32,1,4,3,True,False,True,False,True,131
18602,Y,41,b,True,b,C,13.25639533996582,0,94,1,4,3,True,True,False,True,False,68
18602,Y,42,a,True,a,B,4.990204334259033,0,121,1,4,3,True,False,True,False,True,27
18602,Y,43,a,True,a,B,14.273116111755373,0,134,1,4,3,True,False,True,False,True,40
18602,Y,44,a,True,a,A,4.772095680236816,0,69,1,4,3,True,True,False,True,False,7
18602,Y,45,a,True,a,D,10.749658584594728,0,10,1,4,3,True,False,True,False,True,103
18602,Y,46,b,True,b,B,5.824875831604004,0,125,1,4,3,True,False,True,False,True,31
18602,Y,47,a,True,a,A,28.04713630676269,0,75,1,4,3,True,True,False,True,False,13
18602,Y,48,a,True,a,B,11.339404106140137,0,139,1,4,3,True,False,True,False,True,45
18602,Y,49,a,True,a,C,15.304773330688477,0,95,1,4,3,True,True,False,True,False,69
18602,Y,50,a,True,a,A,2.3619813919067383,0,85,1,4,3,True,True,False,True,False,21
18602,Y,51,a,True,a,A,3.876539945602417,0,67,1,4,3,True,True,False,True,False,5
18602,Y,52,b,True,b,B,8.159594535827637,0,148,1,4,3,True,False,True,False,True,54
18602,Y,53,b,True,b,C,18.92854881286621,0,102,1,4,3,True,True,False,True,False,76
18602,Y,54,a,True,a,C,53.35292816162109,0,103,1,4,3,True,True,False,True,False,77
18602,Y,55,b,True,b,E,6.089543342590332,0,45,1,4,3,True,False,True,False,True,142
18602,Y,56,b,True,b,E,8.755270957946777,0,31,1,4,3,True,False,True,False,True,130
18602,Y,57,b,True,b,E,10.44991397857666,0,52,1,4,3,True,False,True,False,True,148
18602,Y,58,a,True,a,D,15.576878547668455,0,328,1,4,3,True,False,True,False,True,127
18602,Y,59,a,True,a,A,3.39150619506836,0,90,1,4,3,True,True,False,True,False,26
18602,Y,60,a,True,a,E,32.721641540527344,0,319,1,4,3,True,False,True,False,True,179
18602,X,0,a,True,a,E,12.165745735168455,1,42,3,3,3,True,False,True,False,True,140
18602,X,1,b,True,b,D,7.136618137359619,1,16,3,3,3,True,False,True,False,True,108
18602,X,2,a,True,a,E,9.979496955871582,1,49,3,3,3,True,False,True,False,True,146
18602,X,3,b,True,b,C,22.59535789489746,1,120,3,3,3,True,True,False,True,False,94
18602,X,4,b,True,b,E,8.33478832244873,1,54,3,3,3,True,False,True,False,True,150
18602,X,5,a,True,a,C,9.74437141418457,1,93,3,3,3,True,True,False,True,False,67
18602,X,6,a,True,a,C,8.419858932495117,1,114,3,3,3,True,True,False,True,False,88
18602,X,7,a,True,a,D,6.86529541015625,1,22,3,3,3,True,False,True,False,True,113
18602,X,8,b,True,b,C,70.84828186035156,1,98,3,3,3,True,True,False,True,False,72
18602,X,9,b,True,b,D,5.553421974182129,1,11,3,3,3,True,False,True,False,True,104
18602,X,10,a,True,a,B,11.327875137329102,1,126,3,3,3,True,False,True,False,True,32
